catalog_id,heuristic,k,n_users,mean_rank,ndcg@5,ndcg@10,recall@5,recall@10
syn_V20_ELOW_z0.5_e0.6_m10_s2,content_knn_3,2,451,10.7605,0.15168,0.22016,0.25499,0.46785
syn_V20_ELOW_z0.5_e0.6_m10_s2,content_knn_5,2,451,10.8004,0.14142,0.22559,0.23282,0.49889
syn_V20_ELOW_z0.5_e0.6_m10_s2,last_item_nbhd,2,451,10.5787,0.16098,0.23585,0.26608,0.50111
syn_V20_ELOW_z0.5_e0.6_m10_s2,pop_scaled_content,2,451,9.8936,0.19419,0.27131,0.31264,0.55211
syn_V20_ELOW_z0.5_e0.6_m10_s2,co_purchase,2,451,10.0310,0.17867,0.25465,0.31042,0.54545
syn_V20_ELOW_z0.5_e0.6_m10_s2,lambda_hybrid_0.25,2,451,9.4701,0.24088,0.31092,0.36585,0.58537
syn_V20_ELOW_z0.5_e0.6_m10_s2,lambda_hybrid_0.5,2,451,9.7849,0.20812,0.27621,0.34368,0.55654
syn_V20_ELOW_z0.5_e0.6_m10_s2,lambda_hybrid_0.75,2,451,10.1707,0.18186,0.25558,0.30377,0.53659
syn_V20_ELOW_z0.5_e0.6_m10_s2,active_elic2,2,451,,,,,
syn_V20_ELOW_z0.5_e0.6_m10_s2,pop_global,3,399,9.7870,0.23288,0.29566,0.35338,0.54887
syn_V20_ELOW_z0.5_e0.6_m10_s2,recency_pop_0.1,3,399,9.7569,0.23576,0.29691,0.36591,0.55890
syn_V20_ELOW_z0.5_e0.6_m10_s2,recency_pop_0.5,3,399,9.7569,0.23576,0.29691,0.36591,0.55890
syn_V20_ELOW_z0.5_e0.6_m10_s2,recency_pop_1.0,3,399,9.7569,0.23576,0.29691,0.36591,0.55890
syn_V20_ELOW_z0.5_e0.6_m10_s2,pop_category,3,399,9.9474,0.23645,0.29684,0.34586,0.53634
syn_V20_ELOW_z0.5_e0.6_m10_s2,pop_price,3,399,9.8446,0.22640,0.28859,0.35338,0.54887
syn_V20_ELOW_z0.5_e0.6_m10_s2,content_knn_1,3,399,10.8396,0.14907,0.22855,0.24060,0.49123
syn_V20_ELOW_z0.5_e0.6_m10_s2,content_knn_3,3,399,10.8321,0.15317,0.23168,0.24311,0.48872
syn_V20_ELOW_z0.5_e0.6_m10_s2,content_knn_5,3,399,10.8471,0.16064,0.23200,0.24561,0.46867
syn_V20_ELOW_z0.5_e0.6_m10_s2,last_item_nbhd,3,399,10.6642,0.15212,0.23231,0.25313,0.50376
syn_V20_ELOW_z0.5_e0.6_m10_s2,pop_scaled_content,3,399,10.1053,0.18867,0.26333,0.31579,0.55138
syn_V20_ELOW_z0.5_e0.6_m10_s2,co_purchase,3,399,9.9850,0.18632,0.26631,0.31830,0.56892
syn_V20_ELOW_z0.5_e0.6_m10_s2,lambda_hybrid_0.25,3,399,9.8722,0.21890,0.28843,0.33333,0.54887
syn_V20_ELOW_z0.5_e0.6_m10_s2,lambda_hybrid_0.5,3,399,10.0677,0.19692,0.26706,0.31579,0.53383
syn_V20_ELOW_z0.5_e0.6_m10_s2,lambda_hybrid_0.75,3,399,10.3634,0.16946,0.24790,0.27569,0.52130
syn_V20_ELOW_z0.5_e0.6_m10_s2,active_elic2,3,399,,,,,
syn_V20_ELOW_z0.5_e0.6_m10_s2,pop_global,5,332,10.6325,0.18523,0.25019,0.28313,0.48795
syn_V20_ELOW_z0.5_e0.6_m10_s2,recency_pop_0.1,5,332,10.5723,0.18719,0.25563,0.27711,0.49096
syn_V20_ELOW_z0.5_e0.6_m10_s2,recency_pop_0.5,5,332,10.6024,0.18282,0.25126,0.27711,0.49096
syn_V20_ELOW_z0.5_e0.6_m10_s2,recency_pop_1.0,5,332,10.6024,0.18282,0.25126,0.27711,0.49096
syn_V20_ELOW_z0.5_e0.6_m10_s2,pop_category,5,332,10.5301,0.18576,0.25677,0.28614,0.50904
syn_V20_ELOW_z0.5_e0.6_m10_s2,pop_price,5,332,10.7530,0.17531,0.23862,0.26506,0.46386
syn_V20_ELOW_z0.5_e0.6_m10_s2,content_knn_1,5,332,11.1325,0.14281,0.21538,0.22892,0.45783
syn_V20_ELOW_z0.5_e0.6_m10_s2,content_knn_3,5,332,11.1717,0.13486,0.21151,0.21988,0.46084
syn_V20_ELOW_z0.5_e0.6_m10_s2,content_knn_5,5,332,11.1837,0.14630,0.21611,0.22892,0.44880
syn_V20_ELOW_z0.5_e0.6_m10_s2,last_item_nbhd,5,332,10.9759,0.14804,0.21447,0.24699,0.45783
syn_V20_ELOW_z0.5_e0.6_m10_s2,pop_scaled_content,5,332,10.6265,0.17194,0.23661,0.27711,0.47590
syn_V20_ELOW_z0.5_e0.6_m10_s2,co_purchase,5,332,10.7018,0.16304,0.22879,0.28313,0.48795
syn_V20_ELOW_z0.5_e0.6_m10_s2,lambda_hybrid_0.25,5,332,10.4337,0.18981,0.25898,0.29819,0.51506
syn_V20_ELOW_z0.5_e0.6_m10_s2,lambda_hybrid_0.5,5,332,10.6506,0.18104,0.24283,0.28313,0.47590
syn_V20_ELOW_z0.5_e0.6_m10_s2,lambda_hybrid_0.75,5,332,10.7289,0.16598,0.23303,0.26807,0.47892
syn_V20_ELOW_z0.5_e0.6_m10_s2,active_elic2,5,332,,,,,
syn_V20_ELOW_z0.5_e0.6_m10_s2,pop_global,8,246,11.1341,0.17410,0.22519,0.26016,0.41870
syn_V20_ELOW_z0.5_e0.6_m10_s2,recency_pop_0.1,8,246,11.0407,0.18299,0.23429,0.27642,0.43902
syn_V20_ELOW_z0.5_e0.6_m10_s2,recency_pop_0.5,8,246,11.0610,0.17899,0.23168,0.27236,0.43902
syn_V20_ELOW_z0.5_e0.6_m10_s2,recency_pop_1.0,8,246,11.0650,0.17742,0.23156,0.26829,0.43902
syn_V20_ELOW_z0.5_e0.6_m10_s2,pop_category,8,246,11.3008,0.15690,0.22353,0.22764,0.43496
syn_V20_ELOW_z0.5_e0.6_m10_s2,pop_price,8,246,11.1870,0.16553,0.22215,0.24797,0.42276
syn_V20_ELOW_z0.5_e0.6_m10_s2,content_knn_1,8,246,11.5732,0.13829,0.18870,0.22764,0.38618
syn_V20_ELOW_z0.5_e0.6_m10_s2,content_knn_3,8,246,11.6382,0.12588,0.18330,0.20325,0.38211
syn_V20_ELOW_z0.5_e0.6_m10_s2,content_knn_5,8,246,11.6870,0.10414,0.18190,0.17073,0.41463
syn_V20_ELOW_z0.5_e0.6_m10_s2,last_item_nbhd,8,246,11.3862,0.13021,0.18922,0.23171,0.41463
syn_V20_ELOW_z0.5_e0.6_m10_s2,pop_scaled_content,8,246,11.0285,0.17228,0.23164,0.26829,0.45528
syn_V20_ELOW_z0.5_e0.6_m10_s2,co_purchase,8,246,11.3821,0.13618,0.19637,0.23171,0.42276
syn_V20_ELOW_z0.5_e0.6_m10_s2,lambda_hybrid_0.25,8,246,10.9675,0.17778,0.23129,0.28049,0.44309
syn_V20_ELOW_z0.5_e0.6_m10_s2,lambda_hybrid_0.5,8,246,11.1504,0.16292,0.22104,0.24797,0.42683
syn_V20_ELOW_z0.5_e0.6_m10_s2,lambda_hybrid_0.75,8,246,11.2886,0.14700,0.20235,0.24390,0.41463
syn_V20_ELOW_z0.5_e0.6_m10_s2,active_elic2,8,246,,,,,
syn_V20_ELOW_z0.5_e0.6_m4_s0,pop_global,0,500,8.3020,0.22126,0.33067,0.33800,0.68000
syn_V20_ELOW_z0.5_e0.6_m4_s0,recency_pop_0.1,0,500,8.2320,0.25444,0.34336,0.39400,0.66800
syn_V20_ELOW_z0.5_e0.6_m4_s0,recency_pop_0.5,0,500,8.2320,0.25444,0.34336,0.39400,0.66800
syn_V20_ELOW_z0.5_e0.6_m4_s0,recency_pop_1.0,0,500,8.2320,0.25444,0.34336,0.39400,0.66800
syn_V20_ELOW_z0.5_e0.6_m4_s0,pop_category,0,500,8.5300,0.18166,0.32323,0.25000,0.68000
syn_V20_ELOW_z0.5_e0.6_m4_s0,pop_price,0,500,8.4060,0.19800,0.32260,0.28400,0.65600
syn_V20_ELOW_z0.5_e0.6_m4_s0,content_knn_1,0,500,,,,,
syn_V20_ELOW_z0.5_e0.6_m4_s0,content_knn_3,0,500,,,,,
syn_V20_ELOW_z0.5_e0.6_m4_s0,content_knn_5,0,500,,,,,
syn_V20_ELOW_z0.5_e0.6_m4_s0,last_item_nbhd,0,500,,,,,
syn_V20_ELOW_z0.5_e0.6_m4_s0,pop_scaled_content,0,500,,,,,
syn_V20_ELOW_z0.5_e0.6_m4_s0,co_purchase,0,500,,,,,
syn_V20_ELOW_z0.5_e0.6_m4_s0,lambda_hybrid_0.25,0,500,8.3020,0.22126,0.33067,0.33800,0.68000
syn_V20_ELOW_z0.5_e0.6_m4_s0,lambda_hybrid_0.5,0,500,8.3020,0.22126,0.33067,0.33800,0.68000
syn_V20_ELOW_z0.5_e0.6_m4_s0,lambda_hybrid_0.75,0,500,8.3020,0.22126,0.33067,0.33800,0.68000
syn_V20_ELOW_z0.5_e0.6_m4_s0,active_elic2,0,500,9.4800,0.19235,0.26761,0.33000,0.56400
syn_V20_ELOW_z0.5_e0.6_m4_s0,pop_global,1,500,9.0000,0.22240,0.32078,0.33400,0.63600
syn_V20_ELOW_z0.5_e0.6_m4_s0,recency_pop_0.1,1,500,8.8680,0.25022,0.31779,0.40800,0.61800
syn_V20_ELOW_z0.5_e0.6_m4_s0,recency_pop_0.5,1,500,8.8100,0.26406,0.33091,0.41000,0.61800
syn_V20_ELOW_z0.5_e0.6_m4_s0,recency_pop_1.0,1,500,8.8120,0.26328,0.33085,0.40800,0.61800
syn_V20_ELOW_z0.5_e0.6_m4_s0,pop_category,1,500,9.1140,0.21792,0.31942,0.32200,0.63600
syn_V20_ELOW_z0.5_e0.6_m4_s0,pop_price,1,500,9.2740,0.22153,0.29616,0.34200,0.56800
syn_V20_ELOW_z0.5_e0.6_m4_s0,content_knn_1,1,500,9.9720,0.16131,0.24314,0.29000,0.54600
syn_V20_ELOW_z0.5_e0.6_m4_s0,content_knn_3,1,500,10.2380,0.17386,0.25734,0.28800,0.55200
syn_V20_ELOW_z0.5_e0.6_m4_s0,content_knn_5,1,500,10.2540,0.17987,0.25588,0.29600,0.53200
syn_V20_ELOW_z0.5_e0.6_m4_s0,last_item_nbhd,1,500,9.9400,0.16136,0.24742,0.28600,0.55600
syn_V20_ELOW_z0.5_e0.6_m4_s0,pop_scaled_content,1,500,9.4140,0.20858,0.29498,0.31400,0.58000
syn_V20_ELOW_z0.5_e0.6_m4_s0,co_purchase,1,500,9.8820,0.17311,0.25365,0.29400,0.54400
syn_V20_ELOW_z0.5_e0.6_m4_s0,lambda_hybrid_0.25,1,500,8.9400,0.24664,0.32730,0.35800,0.61000
syn_V20_ELOW_z0.5_e0.6_m4_s0,lambda_hybrid_0.5,1,500,8.9860,0.23824,0.31908,0.37400,0.62800
syn_V20_ELOW_z0.5_e0.6_m4_s0,lambda_hybrid_0.75,1,500,9.3100,0.18794,0.28654,0.29800,0.60200
syn_V20_ELOW_z0.5_e0.6_m4_s0,active_elic2,1,500,,,,,
syn_V20_ELOW_z0.5_e0.6_m4_s0,pop_global,2,378,9.3677,0.20396,0.29884,0.31481,0.60582
syn_V20_ELOW_z0.5_e0.6_m4_s0,recency_pop_0.1,2,378,9.3942,0.20565,0.28374,0.35185,0.59259
syn_V20_ELOW_z0.5_e0.6_m4_s0,recency_pop_0.5,2,378,9.2196,0.23271,0.30713,0.36243,0.59259
syn_V20_ELOW_z0.5_e0.6_m4_s0,recency_pop_1.0,2,378,9.2884,0.21961,0.30494,0.33069,0.59259
syn_V20_ELOW_z0.5_e0.6_m4_s0,pop_category,2,378,9.5741,0.18558,0.28548,0.29894,0.60582
syn_V20_ELOW_z0.5_e0.6_m4_s0,pop_price,2,378,9.6190,0.19540,0.28395,0.30688,0.57937
syn_V20_ELOW_z0.5_e0.6_m4_s0,content_knn_1,2,378,9.5608,0.19314,0.28389,0.31481,0.59524
syn_V20_ELOW_z0.5_e0.6_m4_s0,content_knn_3,2,378,9.9762,0.18632,0.26497,0.32011,0.56614
syn_V20_ELOW_z0.5_e0.6_m4_s0,content_knn_5,2,378,9.7460,0.21230,0.28257,0.34392,0.56614
syn_V20_ELOW_z0.5_e0.6_m4_s0,last_item_nbhd,2,378,9.6905,0.18341,0.27289,0.30952,0.58466
syn_V20_ELOW_z0.5_e0.6_m4_s0,pop_scaled_content,2,378,9.1640,0.21658,0.30906,0.34127,0.63228
syn_V20_ELOW_z0.5_e0.6_m4_s0,co_purchase,2,378,10.3148,0.16600,0.24321,0.28042,0.52116
syn_V20_ELOW_z0.5_e0.6_m4_s0,lambda_hybrid_0.25,2,378,9.2354,0.23055,0.31517,0.34921,0.61640
syn_V20_ELOW_z0.5_e0.6_m4_s0,lambda_hybrid_0.5,2,378,9.3254,0.20911,0.30047,0.32275,0.60582
syn_V20_ELOW_z0.5_e0.6_m4_s0,lambda_hybrid_0.75,2,378,9.4048,0.20195,0.28345,0.34656,0.60053
syn_V20_ELOW_z0.5_e0.6_m4_s0,active_elic2,2,378,,,,,
syn_V20_ELOW_z0.5_e0.6_m4_s0,pop_global,3,281,9.5267,0.20983,0.29439,0.32740,0.58363
syn_V20_ELOW_z0.5_e0.6_m4_s0,recency_pop_0.1,3,281,9.5979,0.20721,0.28015,0.35587,0.58007
syn_V20_ELOW_z0.5_e0.6_m4_s0,recency_pop_0.5,3,281,9.4520,0.22600,0.30251,0.34875,0.58007
syn_V20_ELOW_z0.5_e0.6_m4_s0,recency_pop_1.0,3,281,9.4911,0.21999,0.30198,0.33096,0.58007
syn_V20_ELOW_z0.5_e0.6_m4_s0,pop_category,3,281,9.5089,0.19854,0.29001,0.30961,0.58719
syn_V20_ELOW_z0.5_e0.6_m4_s0,pop_price,3,281,9.7509,0.20735,0.28690,0.33452,0.58363
syn_V20_ELOW_z0.5_e0.6_m4_s0,content_knn_1,3,281,10.0463,0.18443,0.25869,0.30605,0.53737
syn_V20_ELOW_z0.5_e0.6_m4_s0,content_knn_3,3,281,10.2883,0.17422,0.24315,0.30249,0.51957
syn_V20_ELOW_z0.5_e0.6_m4_s0,content_knn_5,3,281,10.2064,0.18643,0.25477,0.29893,0.50890
syn_V20_ELOW_z0.5_e0.6_m4_s0,last_item_nbhd,3,281,9.9146,0.18669,0.25922,0.32384,0.55160
syn_V20_ELOW_z0.5_e0.6_m4_s0,pop_scaled_content,3,281,9.6157,0.23411,0.30036,0.36655,0.57651
syn_V20_ELOW_z0.5_e0.6_m4_s0,co_purchase,3,281,10.5730,0.16050,0.23203,0.25623,0.47687
syn_V20_ELOW_z0.5_e0.6_m4_s0,lambda_hybrid_0.25,3,281,9.4270,0.23785,0.31017,0.35943,0.58363
syn_V20_ELOW_z0.5_e0.6_m4_s0,lambda_hybrid_0.5,3,281,9.5623,0.22186,0.29108,0.35231,0.56584
syn_V20_ELOW_z0.5_e0.6_m4_s0,lambda_hybrid_0.75,3,281,9.7829,0.20072,0.27374,0.32740,0.55516
syn_V20_ELOW_z0.5_e0.6_m4_s0,active_elic2,3,281,,,,,
syn_V20_ELOW_z0.5_e0.6_m4_s0,pop_global,5,162,10.4012,0.18538,0.26189,0.27778,0.51235
syn_V20_ELOW_z0.5_e0.6_m4_s0,recency_pop_0.1,5,162,10.2840,0.17152,0.24948,0.29012,0.53086
syn_V20_ELOW_z0.5_e0.6_m4_s0,recency_pop_0.5,5,162,10.2901,0.19819,0.27328,0.29012,0.52469
syn_V20_ELOW_z0.5_e0.6_m4_s0,recency_pop_1.0,5,162,10.3148,0.19118,0.27273,0.27160,0.52469
syn_V20_ELOW_z0.5_e0.6_m4_s0,pop_category,5,162,10.3272,0.18652,0.25616,0.30247,0.51852
syn_V20_ELOW_z0.5_e0.6_m4_s0,pop_price,5,162,10.3580,0.20025,0.26349,0.31481,0.51235
syn_V20_ELOW_z0.5_e0.6_m4_s0,content_knn_1,5,162,10.8210,0.16009,0.23022,0.28395,0.50617
syn_V20_ELOW_z0.5_e0.6_m4_s0,content_knn_3,5,162,10.8642,0.14391,0.21978,0.25309,0.49383
syn_V20_ELOW_z0.5_e0.6_m4_s0,content_knn_5,5,162,10.6049,0.16878,0.23185,0.29630,0.49383
syn_V20_ELOW_z0.5_e0.6_m4_s0,last_item_nbhd,5,162,10.8025,0.14603,0.22840,0.24074,0.50000
syn_V20_ELOW_z0.5_e0.6_m4_s0,pop_scaled_content,5,162,10.3951,0.18575,0.25340,0.31481,0.52469
syn_V20_ELOW_z0.5_e0.6_m4_s0,co_purchase,5,162,10.9074,0.15962,0.24618,0.23457,0.50617
syn_V20_ELOW_z0.5_e0.6_m4_s0,lambda_hybrid_0.25,5,162,10.2099,0.21531,0.27539,0.33333,0.52469
syn_V20_ELOW_z0.5_e0.6_m4_s0,lambda_hybrid_0.5,5,162,10.3704,0.19805,0.25713,0.32099,0.50617
syn_V20_ELOW_z0.5_e0.6_m4_s0,lambda_hybrid_0.75,5,162,10.5741,0.16493,0.24231,0.26543,0.50617
syn_V20_ELOW_z0.5_e0.6_m4_s0,active_elic2,5,162,,,,,
syn_V20_ELOW_z0.5_e0.6_m4_s0,pop_global,8,68,10.7647,0.18443,0.22752,0.32353,0.45588
syn_V20_ELOW_z0.5_e0.6_m4_s0,recency_pop_0.1,8,68,10.5441,0.20976,0.25306,0.32353,0.45588
syn_V20_ELOW_z0.5_e0.6_m4_s0,recency_pop_0.5,8,68,10.6912,0.20337,0.24079,0.33824,0.45588
syn_V20_ELOW_z0.5_e0.6_m4_s0,recency_pop_1.0,8,68,10.7353,0.18840,0.23672,0.30882,0.45588
syn_V20_ELOW_z0.5_e0.6_m4_s0,pop_category,8,68,10.7794,0.19766,0.23933,0.33824,0.47059
syn_V20_ELOW_z0.5_e0.6_m4_s0,pop_price,8,68,11.0735,0.14753,0.21420,0.25000,0.45588
syn_V20_ELOW_z0.5_e0.6_m4_s0,content_knn_1,8,68,11.2353,0.14370,0.22662,0.20588,0.47059
syn_V20_ELOW_z0.5_e0.6_m4_s0,content_knn_3,8,68,11.3235,0.13515,0.20891,0.20588,0.44118
syn_V20_ELOW_z0.5_e0.6_m4_s0,content_knn_5,8,68,11.3235,0.13956,0.21350,0.20588,0.44118
syn_V20_ELOW_z0.5_e0.6_m4_s0,last_item_nbhd,8,68,11.3676,0.13431,0.20111,0.22059,0.42647
syn_V20_ELOW_z0.5_e0.6_m4_s0,pop_scaled_content,8,68,11.0882,0.14928,0.20771,0.25000,0.42647
syn_V20_ELOW_z0.5_e0.6_m4_s0,co_purchase,8,68,11.7647,0.11879,0.17339,0.19118,0.36765
syn_V20_ELOW_z0.5_e0.6_m4_s0,lambda_hybrid_0.25,8,68,10.7647,0.18280,0.23556,0.29412,0.45588
syn_V20_ELOW_z0.5_e0.6_m4_s0,lambda_hybrid_0.5,8,68,10.9118,0.18199,0.22882,0.30882,0.45588
syn_V20_ELOW_z0.5_e0.6_m4_s0,lambda_hybrid_0.75,8,68,11.2353,0.14543,0.20219,0.25000,0.42647
syn_V20_ELOW_z0.5_e0.6_m4_s0,active_elic2,8,68,,,,,
syn_V20_ELOW_z0.5_e0.6_m4_s1,pop_global,0,500,8.5900,0.20937,0.28341,0.39000,0.61600
syn_V20_ELOW_z0.5_e0.6_m4_s1,recency_pop_0.1,0,500,8.3960,0.25160,0.34031,0.38400,0.66000
syn_V20_ELOW_z0.5_e0.6_m4_s1,recency_pop_0.5,0,500,8.4080,0.24717,0.33588,0.38400,0.66000
syn_V20_ELOW_z0.5_e0.6_m4_s1,recency_pop_1.0,0,500,8.4080,0.24717,0.33588,0.38400,0.66000
syn_V20_ELOW_z0.5_e0.6_m4_s1,pop_category,0,500,9.9800,0.20382,0.27475,0.33400,0.55600
syn_V20_ELOW_z0.5_e0.6_m4_s1,pop_price,0,500,8.5980,0.21033,0.28901,0.39000,0.63600
syn_V20_ELOW_z0.5_e0.6_m4_s1,content_knn_1,0,500,,,,,
syn_V20_ELOW_z0.5_e0.6_m4_s1,content_knn_3,0,500,,,,,
syn_V20_ELOW_z0.5_e0.6_m4_s1,content_knn_5,0,500,,,,,
syn_V20_ELOW_z0.5_e0.6_m4_s1,last_item_nbhd,0,500,,,,,
syn_V20_ELOW_z0.5_e0.6_m4_s1,pop_scaled_content,0,500,,,,,
syn_V20_ELOW_z0.5_e0.6_m4_s1,co_purchase,0,500,,,,,
syn_V20_ELOW_z0.5_e0.6_m4_s1,lambda_hybrid_0.25,0,500,8.5900,0.20937,0.28341,0.39000,0.61600
syn_V20_ELOW_z0.5_e0.6_m4_s1,lambda_hybrid_0.5,0,500,8.5900,0.20937,0.28341,0.39000,0.61600
syn_V20_ELOW_z0.5_e0.6_m4_s1,lambda_hybrid_0.75,0,500,8.5900,0.20937,0.28341,0.39000,0.61600
syn_V20_ELOW_z0.5_e0.6_m4_s1,active_elic2,0,500,9.9800,0.20382,0.27475,0.33400,0.55600
syn_V20_ELOW_z0.5_e0.6_m4_s1,pop_global,1,500,9.0760,0.20889,0.28613,0.38200,0.62200
syn_V20_ELOW_z0.5_e0.6_m4_s1,recency_pop_0.1,1,500,9.1960,0.21939,0.29917,0.36000,0.60600
syn_V20_ELOW_z0.5_e0.6_m4_s1,recency_pop_0.5,1,500,9.1520,0.23154,0.31062,0.36200,0.60600
syn_V20_ELOW_z0.5_e0.6_m4_s1,recency_pop_1.0,1,500,9.1520,0.23149,0.31057,0.36200,0.60600
syn_V20_ELOW_z0.5_e0.6_m4_s1,pop_category,1,500,9.6820,0.22309,0.29495,0.35200,0.57600
syn_V20_ELOW_z0.5_e0.6_m4_s1,pop_price,1,500,9.2020,0.20893,0.27959,0.38200,0.60400
syn_V20_ELOW_z0.5_e0.6_m4_s1,content_knn_1,1,500,10.9960,0.13845,0.21667,0.23400,0.48200
syn_V20_ELOW_z0.5_e0.6_m4_s1,content_knn_3,1,500,11.1280,0.14555,0.21579,0.24800,0.47000
syn_V20_ELOW_z0.5_e0.6_m4_s1,content_knn_5,1,500,11.1060,0.13050,0.21291,0.21600,0.47600
syn_V20_ELOW_z0.5_e0.6_m4_s1,last_item_nbhd,1,500,10.9320,0.12893,0.20534,0.21600,0.45800
syn_V20_ELOW_z0.5_e0.6_m4_s1,pop_scaled_content,1,500,9.8180,0.16870,0.26734,0.26800,0.57400
syn_V20_ELOW_z0.5_e0.6_m4_s1,co_purchase,1,500,10.2020,0.17169,0.25238,0.29600,0.55000
syn_V20_ELOW_z0.5_e0.6_m4_s1,lambda_hybrid_0.25,1,500,9.1200,0.22761,0.31877,0.35200,0.63800
syn_V20_ELOW_z0.5_e0.6_m4_s1,lambda_hybrid_0.5,1,500,9.5460,0.20028,0.27947,0.33800,0.58800
syn_V20_ELOW_z0.5_e0.6_m4_s1,lambda_hybrid_0.75,1,500,9.9740,0.15277,0.24828,0.25200,0.54600
syn_V20_ELOW_z0.5_e0.6_m4_s1,active_elic2,1,500,,,,,
syn_V20_ELOW_z0.5_e0.6_m4_s1,pop_global,2,383,9.3995,0.19964,0.28001,0.34726,0.60052
syn_V20_ELOW_z0.5_e0.6_m4_s1,recency_pop_0.1,2,383,9.4308,0.21731,0.28750,0.36554,0.58486
syn_V20_ELOW_z0.5_e0.6_m4_s1,recency_pop_0.5,2,383,9.3655,0.23867,0.30795,0.36815,0.58486
syn_V20_ELOW_z0.5_e0.6_m4_s1,recency_pop_1.0,2,383,9.3655,0.23867,0.30795,0.36815,0.58486
syn_V20_ELOW_z0.5_e0.6_m4_s1,pop_category,2,383,9.5614,0.23588,0.31362,0.34726,0.59269
syn_V20_ELOW_z0.5_e0.6_m4_s1,pop_price,2,383,9.4151,0.19949,0.27984,0.35248,0.60574
syn_V20_ELOW_z0.5_e0.6_m4_s1,content_knn_1,2,383,11.3525,0.11983,0.20219,0.19843,0.45953
syn_V20_ELOW_z0.5_e0.6_m4_s1,content_knn_3,2,383,11.0836,0.13147,0.20959,0.21671,0.46214
syn_V20_ELOW_z0.5_e0.6_m4_s1,content_knn_5,2,383,10.7258,0.14843,0.23068,0.24282,0.49869
syn_V20_ELOW_z0.5_e0.6_m4_s1,last_item_nbhd,2,383,10.8564,0.14663,0.21797,0.24804,0.47258
syn_V20_ELOW_z0.5_e0.6_m4_s1,pop_scaled_content,2,383,9.8094,0.21623,0.27188,0.34987,0.52219
syn_V20_ELOW_z0.5_e0.6_m4_s1,co_purchase,2,383,10.6162,0.13496,0.22469,0.23238,0.51175
syn_V20_ELOW_z0.5_e0.6_m4_s1,lambda_hybrid_0.25,2,383,9.4569,0.23839,0.30612,0.36554,0.57702
syn_V20_ELOW_z0.5_e0.6_m4_s1,lambda_hybrid_0.5,2,383,9.7363,0.23925,0.29451,0.37337,0.54830
syn_V20_ELOW_z0.5_e0.6_m4_s1,lambda_hybrid_0.75,2,383,10.3420,0.18193,0.24588,0.29765,0.49608
syn_V20_ELOW_z0.5_e0.6_m4_s1,active_elic2,2,383,,,,,
syn_V20_ELOW_z0.5_e0.6_m4_s1,pop_global,3,287,10.1289,0.19712,0.24868,0.35889,0.52265
syn_V20_ELOW_z0.5_e0.6_m4_s1,recency_pop_0.1,3,287,10.1533,0.19829,0.26564,0.31359,0.52265
syn_V20_ELOW_z0.5_e0.6_m4_s1,recency_pop_0.5,3,287,10.0592,0.21384,0.26576,0.35889,0.52265
syn_V20_ELOW_z0.5_e0.6_m4_s1,recency_pop_1.0,3,287,10.0767,0.21384,0.26544,0.35889,0.52265
syn_V20_ELOW_z0.5_e0.6_m4_s1,pop_category,3,287,10.3380,0.19481,0.25225,0.31359,0.49477
