catalog_id,heuristic,k,published_ndcg5,mine_ndcg5,delta,pass_1e6,pass_print5
synth_tstat_s0,last_item_nbhd,1,0.0220000,0.0219995,-4.625e-07,True,True
synth_tstat_s0,pop_scaled_content,1,0.1240700,0.1240741,4.098e-06,False,True
synth_tstat_s0,co_purchase,1,0.0088700,0.0088673,-2.711e-06,False,True
synth_tstat_s0,lambda_hybrid_0.25,1,0.2193100,0.2193100,4.938e-08,True,True
synth_tstat_s0,lambda_hybrid_0.5,1,0.0993100,0.0993116,1.644e-06,False,True
synth_tstat_s0,lambda_hybrid_0.75,1,0.0732600,0.0732565,-3.484e-06,False,True
synth_tstat_s0,pop_global,2,0.2338100,0.2338111,1.104e-06,False,True
synth_tstat_s0,recency_pop_0.1,2,0.1371900,0.1371944,4.422e-06,False,True
synth_tstat_s0,recency_pop_0.5,2,0.1462000,0.1462044,4.434e-06,False,True
synth_tstat_s0,recency_pop_1.0,2,0.1475500,0.1475516,1.592e-06,False,True
synth_tstat_s0,pop_category,2,0.2189900,0.2189884,-1.638e-06,False,True
synth_tstat_s0,pop_price,2,0.2329900,0.2329936,3.574e-06,False,True
synth_tstat_s0,content_knn_1,2,0.0214200,0.0214170,-2.951e-06,False,True
synth_tstat_s0,content_knn_3,2,0.0205900,0.0205871,-2.868e-06,False,True
synth_tstat_s0,content_knn_5,2,0.0213000,0.0213034,3.387e-06,False,True
synth_tstat_s0,last_item_nbhd,2,0.0207500,0.0207482,-1.768e-06,False,True
synth_tstat_s0,pop_scaled_content,2,0.1625600,0.1625605,4.971e-07,True,True
synth_tstat_s0,co_purchase,2,0.0049000,0.0048969,-3.082e-06,False,True
synth_tstat_s0,lambda_hybrid_0.25,2,0.2110300,0.2110257,-4.291e-06,False,True
synth_tstat_s0,lambda_hybrid_0.5,2,0.1336000,0.1336009,8.641e-07,True,True
synth_tstat_s0,lambda_hybrid_0.75,2,0.0974100,0.0974107,6.502e-07,True,True
synth_tstat_s0,pop_global,3,0.2144300,0.2144314,1.410e-06,False,True
synth_tstat_s0,recency_pop_0.1,3,0.1360600,0.1360645,4.471e-06,False,True
synth_tstat_s0,recency_pop_0.5,3,0.1363400,0.1363408,8.020e-07,True,True
synth_tstat_s0,recency_pop_1.0,3,0.1361700,0.1361659,-4.126e-06,False,True
synth_tstat_s0,pop_category,3,0.2014100,0.2014089,-1.136e-06,False,True
synth_tstat_s0,pop_price,3,0.2137400,0.2137447,4.665e-06,False,True
synth_tstat_s0,content_knn_1,3,0.0148500,0.0148478,-2.162e-06,False,True
synth_tstat_s0,content_knn_3,3,0.0138600,0.0138646,4.637e-06,False,True
synth_tstat_s0,content_knn_5,3,0.0131400,0.0131376,-2.384e-06,False,True
synth_tstat_s0,last_item_nbhd,3,0.0152400,0.0152351,-4.922e-06,False,True
synth_tstat_s0,pop_scaled_content,3,0.1430600,0.1430572,-2.836e-06,False,True
synth_tstat_s0,co_purchase,3,0.0054200,0.0054160,-4.012e-06,False,True
synth_tstat_s0,lambda_hybrid_0.25,3,0.1965300,0.1965320,2.027e-06,False,True
synth_tstat_s0,lambda_hybrid_0.5,3,0.1204200,0.1204161,-3.862e-06,False,True
synth_tstat_s0,lambda_hybrid_0.75,3,0.0813000,0.0813023,2.280e-06,False,True
synth_tstat_s0,pop_global,5,0.1892100,0.1892132,3.237e-06,False,True
synth_tstat_s0,recency_pop_0.1,5,0.1355100,0.1355149,4.884e-06,False,True
synth_tstat_s0,recency_pop_0.5,5,0.1477300,0.1477279,-2.092e-06,False,True
synth_tstat_s0,recency_pop_1.0,5,0.1484800,0.1484791,-8.808e-07,True,True
synth_tstat_s0,pop_category,5,0.1776600,0.1776632,3.240e-06,False,True
synth_tstat_s0,pop_price,5,0.1849600,0.1849592,-8.363e-07,True,True
synth_tstat_s0,content_knn_1,5,0.0137100,0.0137136,3.632e-06,False,True
synth_tstat_s0,content_knn_3,5,0.0130800,0.0130802,1.687e-07,True,True
synth_tstat_s0,content_knn_5,5,0.0121100,0.0121059,-4.100e-06,False,True
synth_tstat_s0,last_item_nbhd,5,0.0120800,0.0120762,-3.847e-06,False,True
synth_tstat_s0,pop_scaled_content,5,0.1278900,0.1278860,-4.045e-06,False,True
synth_tstat_s0,co_purchase,5,0.0046400,0.0046418,1.780e-06,False,True
synth_tstat_s0,lambda_hybrid_0.25,5,0.1718300,0.1718284,-1.561e-06,False,True
synth_tstat_s0,lambda_hybrid_0.5,5,0.1020500,0.1020534,3.417e-06,False,True
synth_tstat_s0,lambda_hybrid_0.75,5,0.0572700,0.0572730,2.968e-06,False,True
synth_tstat_s0,pop_global,8,0.1400100,0.1400130,3.010e-06,False,True
synth_tstat_s0,recency_pop_0.1,8,0.1307600,0.1307562,-3.830e-06,False,True
synth_tstat_s0,recency_pop_0.5,8,0.1311600,0.1311600,-1.502e-08,True,True
synth_tstat_s0,recency_pop_1.0,8,0.1311600,0.1311600,-1.502e-08,True,True
synth_tstat_s0,pop_category,8,0.1315700,0.1315734,3.431e-06,False,True
synth_tstat_s0,pop_price,8,0.1366400,0.1366408,8.145e-07,True,True
synth_tstat_s0,content_knn_1,8,0.0078800,0.0078791,-8.658e-07,True,True
synth_tstat_s0,content_knn_3,8,0.0072000,0.0072007,7.151e-07,True,True
synth_tstat_s0,content_knn_5,8,0.0072000,0.0072007,7.151e-07,True,True
synth_tstat_s0,last_item_nbhd,8,0.0074600,0.0074632,3.163e-06,False,True
synth_tstat_s0,pop_scaled_content,8,0.1147100,0.1147084,-1.581e-06,False,True
synth_tstat_s0,co_purchase,8,0.0093400,0.0093385,-1.485e-06,False,True
synth_tstat_s0,lambda_hybrid_0.25,8,0.1263800,0.1263811,1.107e-06,False,True
synth_tstat_s0,lambda_hybrid_0.5,8,0.0819100,0.0819103,3.361e-07,True,True
synth_tstat_s0,lambda_hybrid_0.75,8,0.0491700,0.0491687,-1.332e-06,False,True
synth_tstat_s0,HEADROOM,,-0.1898076,-0.1898076,-5.551e-17,True,True
synth_v1000_s0,pop_global,0,0.1640100,0.1640108,7.577e-07,True,True
synth_v1000_s0,recency_pop_0.1,0,0.0195500,0.0195474,-2.562e-06,False,True
synth_v1000_s0,recency_pop_0.5,0,0.0273100,0.0273052,-4.805e-06,False,True
synth_v1000_s0,recency_pop_1.0,0,0.0273500,0.0273490,-9.816e-07,True,True
synth_v1000_s0,pop_category,0,0.1702800,0.1702820,2.031e-06,False,True
synth_v1000_s0,pop_price,0,0.1655800,0.1655819,1.915e-06,False,True
synth_v1000_s0,lambda_hybrid_0.25,0,0.1640100,0.1640108,7.577e-07,True,True
synth_v1000_s0,lambda_hybrid_0.5,0,0.1640100,0.1640108,7.577e-07,True,True
synth_v1000_s0,lambda_hybrid_0.75,0,0.1640100,0.1640108,7.577e-07,True,True
synth_v1000_s0,active_elic2,0,0.1702800,0.1702820,2.031e-06,False,True
synth_v1000_s0,pop_global,1,0.1568700,0.1568720,1.955e-06,False,True
synth_v1000_s0,recency_pop_0.1,1,0.0542100,0.0542068,-3.217e-06,False,True
synth_v1000_s0,recency_pop_0.5,1,0.0576100,0.0576109,9.041e-07,True,True
synth_v1000_s0,recency_pop_1.0,1,0.0581300,0.0581287,-1.313e-06,False,True
synth_v1000_s0,pop_category,1,0.1565100,0.1565150,4.960e-06,False,True
synth_v1000_s0,pop_price,1,0.1587000,0.1587050,4.971e-06,False,True
synth_v1000_s0,content_knn_1,1,0.0020600,0.0020616,1.606e-06,False,True
synth_v1000_s0,content_knn_3,1,0.0020600,0.0020616,1.606e-06,False,True
synth_v1000_s0,content_knn_5,1,0.0020600,0.0020616,1.606e-06,False,True
synth_v1000_s0,last_item_nbhd,1,0.0020600,0.0020616,1.606e-06,False,True
synth_v1000_s0,pop_scaled_content,1,0.1053700,0.1053669,-3.148e-06,False,True
synth_v1000_s0,co_purchase,1,0.0120400,0.0120438,3.823e-06,False,True
synth_v1000_s0,lambda_hybrid_0.25,1,0.1549600,0.1549607,7.119e-07,True,True
synth_v1000_s0,lambda_hybrid_0.5,1,0.0932800,0.0932756,-4.409e-06,False,True
synth_v1000_s0,lambda_hybrid_0.75,1,0.0417400,0.0417358,-4.156e-06,False,True
synth_v1000_s0,pop_global,2,0.1463800,0.1463838,3.828e-06,False,True
synth_v1000_s0,recency_pop_0.1,2,0.0546400,0.0546357,-4.323e-06,False,True
synth_v1000_s0,recency_pop_0.5,2,0.0619500,0.0619457,-4.299e-06,False,True
synth_v1000_s0,recency_pop_1.0,2,0.0625000,0.0625009,8.558e-07,True,True
synth_v1000_s0,pop_category,2,0.1505300,0.1505340,4.009e-06,False,True
synth_v1000_s0,pop_price,2,0.1511200,0.1511156,-4.430e-06,False,True
synth_v1000_s0,content_knn_1,2,0.0013200,0.0013175,-2.471e-06,False,True
synth_v1000_s0,content_knn_3,2,0.0013200,0.0013175,-2.471e-06,False,True
synth_v1000_s0,content_knn_5,2,0.0013200,0.0013175,-2.471e-06,False,True
synth_v1000_s0,last_item_nbhd,2,0.0013200,0.0013175,-2.471e-06,False,True
synth_v1000_s0,pop_scaled_content,2,0.1328500,0.1328502,1.778e-07,True,True
synth_v1000_s0,co_purchase,2,0.0048600,0.0048614,1.353e-06,False,True
synth_v1000_s0,lambda_hybrid_0.25,2,0.1521000,0.1520956,-4.358e-06,False,True
synth_v1000_s0,lambda_hybrid_0.5,2,0.1267400,0.1267388,-1.187e-06,False,True
synth_v1000_s0,lambda_hybrid_0.75,2,0.0848200,0.0848217,1.737e-06,False,True
synth_v1000_s0,pop_global,3,0.1521600,0.1521623,2.257e-06,False,True
synth_v1000_s0,recency_pop_0.1,3,0.0583300,0.0583300,2.147e-08,True,True
synth_v1000_s0,recency_pop_0.5,3,0.0644700,0.0644698,-2.225e-07,True,True
synth_v1000_s0,recency_pop_1.0,3,0.0648800,0.0648846,4.609e-06,False,True
synth_v1000_s0,pop_category,3,0.1471600,0.1471626,2.644e-06,False,True
synth_v1000_s0,pop_price,3,0.1598900,0.1598862,-3.771e-06,False,True
synth_v1000_s0,content_knn_1,3,0.0035200,0.0035178,-2.217e-06,False,True
synth_v1000_s0,content_knn_3,3,0.0035200,0.0035178,-2.217e-06,False,True
synth_v1000_s0,content_knn_5,3,0.0035200,0.0035178,-2.217e-06,False,True
synth_v1000_s0,last_item_nbhd,3,0.0035200,0.0035178,-2.217e-06,False,True
synth_v1000_s0,pop_scaled_content,3,0.1317000,0.1316974,-2.637e-06,False,True
synth_v1000_s0,co_purchase,3,0.0065600,0.0065616,1.606e-06,False,True
synth_v1000_s0,lambda_hybrid_0.25,3,0.1495600,0.1495561,-3.869e-06,False,True
synth_v1000_s0,lambda_hybrid_0.5,3,0.1318900,0.1318935,3.461e-06,False,True
synth_v1000_s0,lambda_hybrid_0.75,3,0.0830100,0.0830083,-1.663e-06,False,True
synth_v1000_s0,pop_global,5,0.1586100,0.1586059,-4.138e-06,False,True
synth_v1000_s0,recency_pop_0.1,5,0.1139800,0.1139799,-1.424e-07,True,True
synth_v1000_s0,recency_pop_0.5,5,0.1188900,0.1188915,1.452e-06,False,True
synth_v1000_s0,recency_pop_1.0,5,0.1228300,0.1228288,-1.236e-06,False,True
synth_v1000_s0,pop_category,5,0.1579200,0.1579190,-1.028e-06,False,True
synth_v1000_s0,pop_price,5,0.1668200,0.1668190,-1.020e-06,False,True
synth_v1000_s0,content_knn_1,5,0.0000000,0.0000000,0.000e+00,True,True
synth_v1000_s0,content_knn_3,5,0.0000000,0.0000000,0.000e+00,True,True
synth_v1000_s0,content_knn_5,5,0.0000000,0.0000000,0.000e+00,True,True
synth_v1000_s0,last_item_nbhd,5,0.0000000,0.0000000,0.000e+00,True,True
synth_v1000_s0,pop_scaled_content,5,0.1436700,0.1436654,-4.590e-06,False,True
synth_v1000_s0,co_purchase,5,0.0049000,0.0049026,2.594e-06,False,True
synth_v1000_s0,lambda_hybrid_0.25,5,0.1612800,0.1612795,-5.143e-07,True,True
synth_v1000_s0,lambda_hybrid_0.5,5,0.1424800,0.1424834,3.439e-06,False,True
synth_v1000_s0,lambda_hybrid_0.75,5,0.0792600,0.0792557,-4.265e-06,False,True
synth_v1000_s0,pop_global,8,0.1579600,0.1579586,-1.434e-06,False,True
synth_v1000_s0,recency_pop_0.1,8,0.1713100,0.1713074,-2.604e-06,False,True
synth_v1000_s0,recency_pop_0.5,8,0.1647000,0.1646998,-2.071e-07,True,True
synth_v1000_s0,recency_pop_1.0,8,0.1638200,0.1638169,-3.129e-06,False,True
synth_v1000_s0,pop_category,8,0.1640000,0.1640023,2.336e-06,False,True
synth_v1000_s0,pop_price,8,0.1724900,0.1724944,4.370e-06,False,True
synth_v1000_s0,content_knn_1,8,0.0006800,0.0006784,-1.581e-06,False,True
synth_v1000_s0,content_knn_3,8,0.0006800,0.0006784,-1.581e-06,False,True
synth_v1000_s0,content_knn_5,8,0.0006800,0.0006784,-1.581e-06,False,True
synth_v1000_s0,last_item_nbhd,8,0.0006800,0.0006784,-1.581e-06,False,True
synth_v1000_s0,pop_scaled_content,8,0.1562400,0.1562383,-1.743e-06,False,True
synth_v1000_s0,co_purchase,8,0.0031100,0.0031105,5.261e-07,True,True
synth_v1000_s0,lambda_hybrid_0.25,8,0.1698900,0.1698863,-3.657e-06,False,True
synth_v1000_s0,lambda_hybrid_0.5,8,0.1450500,0.1450537,3.725e-06,False,True
synth_v1000_s0,lambda_hybrid_0.75,8,0.0894500,0.0894467,-3.264e-06,False,True
synth_v1000_s0,HEADROOM,,-0.1612793,-0.1612793,-2.776e-17,True,True
synth_v1000_s1,pop_global,0,0.1186300,0.1186299,-6.157e-08,True,True
synth_v1000_s1,recency_pop_0.1,0,0.0192300,0.0192340,4.038e-06,False,True
synth_v1000_s1,recency_pop_0.5,0,0.0247800,0.0247820,1.990e-06,False,True
synth_v1000_s1,recency_pop_1.0,0,0.0249600,0.0249645,4.461e-06,False,True
synth_v1000_s1,pop_category,0,0.1517800,0.1517845,4.472e-06,False,True
synth_v1000_s1,pop_price,0,0.1483000,0.1483028,2.797e-06,False,True
synth_v1000_s1,lambda_hybrid_0.25,0,0.1186300,0.1186299,-6.157e-08,True,True
synth_v1000_s1,lambda_hybrid_0.5,0,0.1186300,0.1186299,-6.157e-08,True,True
synth_v1000_s1,lambda_hybrid_0.75,0,0.1186300,0.1186299,-6.157e-08,True,True
synth_v1000_s1,active_elic2,0,0.1517800,0.1517845,4.472e-06,False,True
synth_v1000_s1,pop_global,1,0.1054000,0.1054039,3.869e-06,False,True
synth_v1000_s1,recency_pop_0.1,1,0.0380900,0.0380931,3.068e-06,False,True
synth_v1000_s1,recency_pop_0.5,1,0.0438800,0.0438779,-2.051e-06,False,True
synth_v1000_s1,recency_pop_1.0,1,0.0443900,0.0443940,3.951e-06,False,True
synth_v1000_s1,pop_category,1,0.1282800,0.1282839,3.928e-06,False,True
synth_v1000_s1,pop_price,1,0.1224400,0.1224373,-2.688e-06,False,True
synth_v1000_s1,content_knn_1,1,0.0000000,0.0000000,0.000e+00,True,True
synth_v1000_s1,content_knn_3,1,0.0000000,0.0000000,0.000e+00,True,True
synth_v1000_s1,content_knn_5,1,0.0000000,0.0000000,0.000e+00,True,True
synth_v1000_s1,last_item_nbhd,1,0.0000000,0.0000000,0.000e+00,True,True
synth_v1000_s1,pop_scaled_content,1,0.0945600,0.0945646,4.625e-06,False,True
synth_v1000_s1,co_purchase,1,0.0074000,0.0073969,-3.082e-06,False,True
synth_v1000_s1,lambda_hybrid_0.25,1,0.1171900,0.1171851,-4.867e-06,False,True
synth_v1000_s1,lambda_hybrid_0.5,1,0.0626700,0.0626666,-3.373e-06,False,True
synth_v1000_s1,lambda_hybrid_0.75,1,0.0325900,0.0325872,-2.841e-06,False,True
synth_v1000_s1,pop_global,2,0.1103100,0.1103144,4.387e-06,False,True
synth_v1000_s1,recency_pop_0.1,2,0.0391200,0.0391168,-3.213e-06,False,True
synth_v1000_s1,recency_pop_0.5,2,0.0474700,0.0474669,-3.138e-06,False,True
synth_v1000_s1,recency_pop_1.0,2,0.0483800,0.0483792,-7.859e-07,True,True
synth_v1000_s1,pop_category,2,0.1223800,0.1223841,4.095e-06,False,True
synth_v1000_s1,pop_price,2,0.1154900,0.1154861,-3.906e-06,False,True
synth_v1000_s1,content_knn_1,2,0.0003900,0.0003869,-3.147e-06,False,True
synth_v1000_s1,content_knn_3,2,0.0003900,0.0003869,-3.147e-06,False,True
synth_v1000_s1,content_knn_5,2,0.0003900,0.0003869,-3.147e-06,False,True
synth_v1000_s1,last_item_nbhd,2,0.0003900,0.0003869,-3.147e-06,False,True
synth_v1000_s1,pop_scaled_content,2,0.1070700,0.1070681,-1.944e-06,False,True
synth_v1000_s1,co_purchase,2,0.0110800,0.0110794,-6.111e-07,True,True
synth_v1000_s1,lambda_hybrid_0.25,2,0.1170300,0.1170269,-3.130e-06,False,True
synth_v1000_s1,lambda_hybrid_0.5,2,0.0891400,0.0891399,-1.134e-07,True,True
synth_v1000_s1,lambda_hybrid_0.75,2,0.0533600,0.0533573,-2.724e-06,False,True
synth_v1000_s1,pop_global,3,0.1293600,0.1293559,-4.112e-06,False,True
synth_v1000_s1,recency_pop_0.1,3,0.0535000,0.0534978,-2.244e-06,False,True
synth_v1000_s1,recency_pop_0.5,3,0.0668700,0.0668686,-1.367e-06,False,True
synth_v1000_s1,recency_pop_1.0,3,0.0682900,0.0682939,3.915e-06,False,True
synth_v1000_s1,pop_category,3,0.1368700,0.1368665,-3.505e-06,False,True
synth_v1000_s1,pop_price,3,0.1327800,0.1327788,-1.152e-06,False,True
synth_v1000_s1,content_knn_1,3,0.0000000,0.0000000,0.000e+00,True,True
synth_v1000_s1,content_knn_3,3,0.0000000,0.0000000,0.000e+00,True,True
synth_v1000_s1,content_knn_5,3,0.0000000,0.0000000,0.000e+00,True,True
synth_v1000_s1,last_item_nbhd,3,0.0000000,0.0000000,0.000e+00,True,True
synth_v1000_s1,pop_scaled_content,3,0.1289100,0.1289088,-1.210e-06,False,True
synth_v1000_s1,co_purchase,3,0.0061300,0.0061309,9.298e-07,True,True
synth_v1000_s1,lambda_hybrid_0.25,3,0.1351300,0.1351312,1.218e-06,False,True
synth_v1000_s1,lambda_hybrid_0.5,3,0.1161700,0.1161703,2.934e-07,True,True
synth_v1000_s1,lambda_hybrid_0.75,3,0.0752100,0.0752063,-3.705e-06,False,True
synth_v1000_s1,pop_global,5,0.1681400,0.1681378,-2.154e-06,False,True
synth_v1000_s1,recency_pop_0.1,5,0.1089700,0.1089709,9.284e-07,True,True
synth_v1000_s1,recency_pop_0.5,5,0.1177000,0.1176997,-3.100e-07,True,True
synth_v1000_s1,recency_pop_1.0,5,0.1188400,0.1188382,-1.836e-06,False,True
synth_v1000_s1,pop_category,5,0.1550700,0.1550742,4.240e-06,False,True
synth_v1000_s1,pop_price,5,0.1638300,0.1638262,-3.754e-06,False,True
synth_v1000_s1,content_knn_1,5,0.0019500,0.0019543,4.322e-06,False,True
synth_v1000_s1,content_knn_3,5,0.0019500,0.0019543,4.322e-06,False,True
synth_v1000_s1,content_knn_5,5,0.0019500,0.0019543,4.322e-06,False,True
synth_v1000_s1,last_item_nbhd,5,0.0019500,0.0019543,4.322e-06,False,True
synth_v1000_s1,pop_scaled_content,5,0.1443100,0.1443110,9.586e-07,True,True
synth_v1000_s1,co_purchase,5,0.0034400,0.0034410,9.996e-07,True,True
synth_v1000_s1,lambda_hybrid_0.25,5,0.1598500,0.1598476,-2.445e-06,False,True
synth_v1000_s1,lambda_hybrid_0.5,5,0.1370800,0.1370819,1.871e-06,False,True
synth_v1000_s1,lambda_hybrid_0.75,5,0.0772100,0.0772057,-4.345e-06,False,True
synth_v1000_s1,pop_global,8,0.1953900,0.1953861,-3.864e-06,False,True
synth_v1000_s1,recency_pop_0.1,8,0.1777400,0.1777384,-1.648e-06,False,True
synth_v1000_s1,recency_pop_0.5,8,0.1756100,0.1756078,-2.214e-06,False,True
synth_v1000_s1,recency_pop_1.0,8,0.1732000,0.1732043,4.292e-06,False,True
synth_v1000_s1,pop_category,8,0.1714200,0.1714172,-2.839e-06,False,True
synth_v1000_s1,pop_price,8,0.1856000,0.1855974,-2.559e-06,False,True
synth_v1000_s1,content_knn_1,8,0.0000000,0.0000000,0.000e+00,True,True
synth_v1000_s1,content_knn_3,8,0.0000000,0.0000000,0.000e+00,True,True
synth_v1000_s1,content_knn_5,8,0.0000000,0.0000000,0.000e+00,True,True
synth_v1000_s1,last_item_nbhd,8,0.0000000,0.0000000,0.000e+00,True,True
synth_v1000_s1,pop_scaled_content,8,0.1617000,0.1617036,3.577e-06,False,True
synth_v1000_s1,co_purchase,8,0.0055800,0.0055810,1.017e-06,False,True
synth_v1000_s1,lambda_hybrid_0.25,8,0.1774700,0.1774702,1.610e-07,True,True
synth_v1000_s1,lambda_hybrid_0.5,8,0.1482100,0.1482120,2.040e-06,False,True
synth_v1000_s1,lambda_hybrid_0.75,8,0.0922600,0.0922574,-2.559e-06,False,True
synth_v1000_s1,HEADROOM,,-0.1483952,-0.1483952,-2.776e-17,True,True
synth_v1000_s2,pop_global,0,0.1948600,0.1948600,-1.340e-08,True,True
synth_v1000_s2,recency_pop_0.1,0,0.0079500,0.0079515,1.504e-06,False,True
synth_v1000_s2,recency_pop_0.5,0,0.0884300,0.0884307,6.766e-07,True,True
synth_v1000_s2,recency_pop_1.0,0,0.0884300,0.0884307,6.766e-07,True,True
synth_v1000_s2,pop_category,0,0.1845700,0.1845694,-5.554e-07,True,True
synth_v1000_s2,pop_price,0,0.1805500,0.1805464,-3.567e-06,False,True
synth_v1000_s2,lambda_hybrid_0.25,0,0.1948600,0.1948600,-1.340e-08,True,True
synth_v1000_s2,lambda_hybrid_0.5,0,0.1948600,0.1948600,-1.340e-08,True,True
synth_v1000_s2,lambda_hybrid_0.75,0,0.1948600,0.1948600,-1.340e-08,True,True
synth_v1000_s2,active_elic2,0,0.1845700,0.1845694,-5.554e-07,True,True
synth_v1000_s2,pop_global,1,0.1432600,0.1432562,-3.791e-06,False,True
synth_v1000_s2,recency_pop_0.1,1,0.0828400,0.0828413,1.301e-06,False,True
synth_v1000_s2,recency_pop_0.5,1,0.0938600,0.0938632,3.187e-06,False,True
synth_v1000_s2,recency_pop_1.0,1,0.0938600,0.0938632,3.187e-06,False,True
synth_v1000_s2,pop_category,1,0.1205800,0.1205791,-8.733e-07,True,True
synth_v1000_s2,pop_price,1,0.1365500,0.1365482,-1.760e-06,False,True
synth_v1000_s2,content_knn_1,1,0.0056500,0.0056534,3.383e-06,False,True
synth_v1000_s2,content_knn_3,1,0.0056500,0.0056534,3.383e-06,False,True
synth_v1000_s2,content_knn_5,1,0.0061500,0.0061534,3.383e-06,False,True
synth_v1000_s2,last_item_nbhd,1,0.0056500,0.0056534,3.383e-06,False,True
synth_v1000_s2,pop_scaled_content,1,0.0926300,0.0926328,2.841e-06,False,True
synth_v1000_s2,co_purchase,1,0.0113200,0.0113175,-2.471e-06,False,True
synth_v1000_s2,lambda_hybrid_0.25,1,0.1328100,0.1328117,1.697e-06,False,True
synth_v1000_s2,lambda_hybrid_0.5,1,0.0737000,0.0736980,-2.043e-06,False,True
synth_v1000_s2,lambda_hybrid_0.75,1,0.0306300,0.0306250,-4.981e-06,False,True
synth_v1000_s2,pop_global,2,0.1366400,0.1366352,-4.838e-06,False,True
synth_v1000_s2,recency_pop_0.1,2,0.0842200,0.0842159,-4.075e-06,False,True
synth_v1000_s2,recency_pop_0.5,2,0.1105800,0.1105828,2.846e-06,False,True
synth_v1000_s2,recency_pop_1.0,2,0.1104500,0.1104519,1.916e-06,False,True
synth_v1000_s2,pop_category,2,0.1245900,0.1245935,3.478e-06,False,True
synth_v1000_s2,pop_price,2,0.1319600,0.1319599,-1.324e-07,True,True
synth_v1000_s2,content_knn_1,2,0.0021300,0.0021309,9.298e-07,True,True
synth_v1000_s2,content_knn_3,2,0.0021300,0.0021309,9.298e-07,True,True
synth_v1000_s2,content_knn_5,2,0.0021300,0.0021309,9.298e-07,True,True
synth_v1000_s2,last_item_nbhd,2,0.0021300,0.0021309,9.298e-07,True,True
synth_v1000_s2,pop_scaled_content,2,0.0976200,0.0976185,-1.536e-06,False,True
synth_v1000_s2,co_purchase,2,0.0068600,0.0068614,1.353e-06,False,True
synth_v1000_s2,lambda_hybrid_0.25,2,0.1232500,0.1232459,-4.065e-06,False,True
synth_v1000_s2,lambda_hybrid_0.5,2,0.1003300,0.1003253,-4.701e-06,False,True
synth_v1000_s2,lambda_hybrid_0.75,2,0.0466400,0.0466441,4.067e-06,False,True
synth_v1000_s2,pop_global,3,0.1308900,0.1308882,-1.820e-06,False,True
synth_v1000_s2,recency_pop_0.1,3,0.0759700,0.0759720,2.045e-06,False,True
synth_v1000_s2,recency_pop_0.5,3,0.1014100,0.1014106,5.506e-07,True,True
synth_v1000_s2,recency_pop_1.0,3,0.1018500,0.1018535,3.516e-06,False,True
synth_v1000_s2,pop_category,3,0.1199500,0.1199498,-2.117e-07,True,True
synth_v1000_s2,pop_price,3,0.1306900,0.1306872,-2.815e-06,False,True
synth_v1000_s2,content_knn_1,3,0.0027700,0.0027688,-1.243e-06,False,True
synth_v1000_s2,content_knn_3,3,0.0031600,0.0031560,-4.003e-06,False,True
synth_v1000_s2,content_knn_5,3,0.0031600,0.0031560,-4.003e-06,False,True
synth_v1000_s2,last_item_nbhd,3,0.0027700,0.0027688,-1.243e-06,False,True
synth_v1000_s2,pop_scaled_content,3,0.1134500,0.1134541,4.109e-06,False,True
synth_v1000_s2,co_purchase,3,0.0050200,0.0050228,2.805e-06,False,True
synth_v1000_s2,lambda_hybrid_0.25,3,0.1337300,0.1337280,-2.043e-06,False,True
synth_v1000_s2,lambda_hybrid_0.5,3,0.1013900,0.1013888,-1.174e-06,False,True
synth_v1000_s2,lambda_hybrid_0.75,3,0.0548700,0.0548689,-1.138e-06,False,True
synth_v1000_s2,pop_global,5,0.1117400,0.1117362,-3.805e-06,False,True
synth_v1000_s2,recency_pop_0.1,5,0.0833600,0.0833615,1.464e-06,False,True
synth_v1000_s2,recency_pop_0.5,5,0.0982700,0.0982680,-1.963e-06,False,True
synth_v1000_s2,recency_pop_1.0,5,0.0955500,0.0955503,2.762e-07,True,True
synth_v1000_s2,pop_category,5,0.0934900,0.0934893,-6.925e-07,True,True
synth_v1000_s2,pop_price,5,0.1144100,0.1144078,-2.184e-06,False,True
synth_v1000_s2,content_knn_1,5,0.0029100,0.0029112,1.158e-06,False,True
synth_v1000_s2,content_knn_3,5,0.0029100,0.0029112,1.158e-06,False,True
synth_v1000_s2,content_knn_5,5,0.0029100,0.0029112,1.158e-06,False,True
synth_v1000_s2,last_item_nbhd,5,0.0029100,0.0029112,1.158e-06,False,True
synth_v1000_s2,pop_scaled_content,5,0.0891300,0.0891327,2.654e-06,False,True
synth_v1000_s2,co_purchase,5,0.0071400,0.0071401,1.479e-07,True,True
synth_v1000_s2,lambda_hybrid_0.25,5,0.1011200,0.1011170,-2.965e-06,False,True
synth_v1000_s2,lambda_hybrid_0.5,5,0.0782400,0.0782422,2.200e-06,False,True
synth_v1000_s2,lambda_hybrid_0.75,5,0.0458000,0.0458013,1.291e-06,False,True
synth_v1000_s2,pop_global,8,0.0998000,0.0997969,-3.129e-06,False,True
synth_v1000_s2,recency_pop_0.1,8,0.1117100,0.1117084,-1.608e-06,False,True
synth_v1000_s2,recency_pop_0.5,8,0.1098200,0.1098193,-6.856e-07,True,True
synth_v1000_s2,recency_pop_1.0,8,0.0963400,0.0963430,3.001e-06,False,True
synth_v1000_s2,pop_category,8,0.0900400,0.0900425,2.474e-06,False,True
synth_v1000_s2,pop_price,8,0.1008500,0.1008485,-1.522e-06,False,True
synth_v1000_s2,content_knn_1,8,0.0032500,0.0032517,1.731e-06,False,True
