catalog_id,heuristic,k,n_users,mean_rank,ndcg@5,ndcg@10,recall@5,recall@10
phi_V500_EHIGH_z0.5_p0.5_s1,pop_price,5,948,415.8122,0.06187,0.07236,0.09283,0.12658
phi_V500_EHIGH_z0.5_p0.5_s1,content_knn_1,5,948,458.5285,0.00000,0.00133,0.00000,0.00422
phi_V500_EHIGH_z0.5_p0.5_s1,content_knn_3,5,948,459.1118,0.00000,0.00101,0.00000,0.00316
phi_V500_EHIGH_z0.5_p0.5_s1,content_knn_5,5,948,458.4684,0.00000,0.00000,0.00000,0.00000
phi_V500_EHIGH_z0.5_p0.5_s1,last_item_nbhd,5,948,457.9568,0.00000,0.00000,0.00000,0.00000
phi_V500_EHIGH_z0.5_p0.5_s1,pop_scaled_content,5,948,420.0295,0.06737,0.07685,0.10232,0.13080
phi_V500_EHIGH_z0.5_p0.5_s1,co_purchase,5,948,423.9378,0.00786,0.00848,0.01055,0.01266
phi_V500_EHIGH_z0.5_p0.5_s1,lambda_hybrid_0.25,5,948,446.1519,0.00211,0.00211,0.00211,0.00211
phi_V500_EHIGH_z0.5_p0.5_s1,lambda_hybrid_0.5,5,948,454.3439,0.00211,0.00211,0.00211,0.00211
phi_V500_EHIGH_z0.5_p0.5_s1,lambda_hybrid_0.75,5,948,456.4705,0.00105,0.00105,0.00105,0.00105
phi_V500_EHIGH_z0.5_p0.5_s1,active_elic2,5,948,,,,,
phi_V500_EHIGH_z0.5_p0.5_s1,pop_global,8,673,429.2615,0.05187,0.06054,0.08470,0.11293
phi_V500_EHIGH_z0.5_p0.5_s1,recency_pop_0.1,8,673,436.7860,0.06464,0.06967,0.08618,0.10104
phi_V500_EHIGH_z0.5_p0.5_s1,recency_pop_0.5,8,673,434.5973,0.05919,0.06614,0.08470,0.10550
phi_V500_EHIGH_z0.5_p0.5_s1,recency_pop_1.0,8,673,433.6597,0.05443,0.06246,0.08172,0.10698
phi_V500_EHIGH_z0.5_p0.5_s1,pop_category,8,673,429.7013,0.05728,0.06027,0.09064,0.09955
phi_V500_EHIGH_z0.5_p0.5_s1,pop_price,8,673,429.9287,0.04890,0.05535,0.07429,0.09510
phi_V500_EHIGH_z0.5_p0.5_s1,content_knn_1,8,673,457.8262,0.00000,0.00000,0.00000,0.00000
phi_V500_EHIGH_z0.5_p0.5_s1,content_knn_3,8,673,457.6657,0.00000,0.00000,0.00000,0.00000
phi_V500_EHIGH_z0.5_p0.5_s1,content_knn_5,8,673,456.9242,0.00000,0.00000,0.00000,0.00000
phi_V500_EHIGH_z0.5_p0.5_s1,last_item_nbhd,8,673,456.7682,0.00000,0.00000,0.00000,0.00000
phi_V500_EHIGH_z0.5_p0.5_s1,pop_scaled_content,8,673,432.7311,0.06569,0.07123,0.09064,0.10698
phi_V500_EHIGH_z0.5_p0.5_s1,co_purchase,8,673,438.2392,0.00242,0.00390,0.00446,0.00892
phi_V500_EHIGH_z0.5_p0.5_s1,lambda_hybrid_0.25,8,673,449.5394,0.00000,0.00000,0.00000,0.00000
phi_V500_EHIGH_z0.5_p0.5_s1,lambda_hybrid_0.5,8,673,454.4725,0.00000,0.00000,0.00000,0.00000
phi_V500_EHIGH_z0.5_p0.5_s1,lambda_hybrid_0.75,8,673,455.9465,0.00000,0.00000,0.00000,0.00000
phi_V500_EHIGH_z0.5_p0.5_s1,active_elic2,8,673,,,,,
phi_V500_EHIGH_z0.5_p0.5_s2,pop_global,0,1000,6.5250,0.74227,0.76210,0.87400,0.93500
phi_V500_EHIGH_z0.5_p0.5_s2,recency_pop_0.1,0,1000,182.2420,0.05208,0.05490,0.06300,0.07200
phi_V500_EHIGH_z0.5_p0.5_s2,recency_pop_0.5,0,1000,178.6350,0.15805,0.16039,0.26500,0.27200
phi_V500_EHIGH_z0.5_p0.5_s2,recency_pop_1.0,0,1000,178.5750,0.16760,0.16825,0.27000,0.27200
phi_V500_EHIGH_z0.5_p0.5_s2,pop_category,0,1000,8.6330,0.70918,0.74902,0.79900,0.92300
phi_V500_EHIGH_z0.5_p0.5_s2,pop_price,0,1000,6.8650,0.73016,0.75573,0.84800,0.92600
phi_V500_EHIGH_z0.5_p0.5_s2,content_knn_1,0,1000,,,,,
phi_V500_EHIGH_z0.5_p0.5_s2,content_knn_3,0,1000,,,,,
phi_V500_EHIGH_z0.5_p0.5_s2,content_knn_5,0,1000,,,,,
phi_V500_EHIGH_z0.5_p0.5_s2,last_item_nbhd,0,1000,,,,,
phi_V500_EHIGH_z0.5_p0.5_s2,pop_scaled_content,0,1000,,,,,
phi_V500_EHIGH_z0.5_p0.5_s2,co_purchase,0,1000,,,,,
phi_V500_EHIGH_z0.5_p0.5_s2,lambda_hybrid_0.25,0,1000,6.5250,0.74227,0.76210,0.87400,0.93500
phi_V500_EHIGH_z0.5_p0.5_s2,lambda_hybrid_0.5,0,1000,6.5250,0.74227,0.76210,0.87400,0.93500
phi_V500_EHIGH_z0.5_p0.5_s2,lambda_hybrid_0.75,0,1000,6.5250,0.74227,0.76210,0.87400,0.93500
phi_V500_EHIGH_z0.5_p0.5_s2,active_elic2,0,1000,12.9660,0.70918,0.72767,0.79900,0.85200
phi_V500_EHIGH_z0.5_p0.5_s2,pop_global,1,1000,199.1960,0.44202,0.45515,0.51500,0.55600
phi_V500_EHIGH_z0.5_p0.5_s2,recency_pop_0.1,1,1000,297.3610,0.11422,0.13611,0.18900,0.25700
phi_V500_EHIGH_z0.5_p0.5_s2,recency_pop_0.5,1,1000,295.9330,0.25894,0.26202,0.30500,0.31500
phi_V500_EHIGH_z0.5_p0.5_s2,recency_pop_1.0,1,1000,295.8750,0.27618,0.27942,0.30500,0.31500
phi_V500_EHIGH_z0.5_p0.5_s2,pop_category,1,1000,200.9130,0.42163,0.44059,0.47700,0.53600
phi_V500_EHIGH_z0.5_p0.5_s2,pop_price,1,1000,199.8480,0.42483,0.44862,0.48000,0.55100
phi_V500_EHIGH_z0.5_p0.5_s2,content_knn_1,1,1000,323.1060,0.00226,0.00226,0.00400,0.00400
phi_V500_EHIGH_z0.5_p0.5_s2,content_knn_3,1,1000,312.1740,0.00326,0.00326,0.00400,0.00400
phi_V500_EHIGH_z0.5_p0.5_s2,content_knn_5,1,1000,307.7290,0.00269,0.00269,0.00400,0.00400
phi_V500_EHIGH_z0.5_p0.5_s2,last_item_nbhd,1,1000,323.3590,0.00226,0.00226,0.00400,0.00400
phi_V500_EHIGH_z0.5_p0.5_s2,pop_scaled_content,1,1000,204.3420,0.41506,0.43227,0.48500,0.54000
phi_V500_EHIGH_z0.5_p0.5_s2,co_purchase,1,1000,229.3930,0.01528,0.02332,0.02000,0.04500
phi_V500_EHIGH_z0.5_p0.5_s2,lambda_hybrid_0.25,1,1000,225.8450,0.38557,0.38590,0.40700,0.40800
phi_V500_EHIGH_z0.5_p0.5_s2,lambda_hybrid_0.5,1,1000,241.9600,0.25383,0.25412,0.25900,0.26000
phi_V500_EHIGH_z0.5_p0.5_s2,lambda_hybrid_0.75,1,1000,265.3580,0.07871,0.08346,0.10400,0.12000
phi_V500_EHIGH_z0.5_p0.5_s2,active_elic2,1,1000,,,,,
phi_V500_EHIGH_z0.5_p0.5_s2,pop_global,2,1000,276.4390,0.28610,0.30463,0.34200,0.39800
phi_V500_EHIGH_z0.5_p0.5_s2,recency_pop_0.1,2,1000,362.0610,0.13077,0.13309,0.17500,0.18200
phi_V500_EHIGH_z0.5_p0.5_s2,recency_pop_0.5,2,1000,361.9160,0.16784,0.16846,0.18100,0.18300
phi_V500_EHIGH_z0.5_p0.5_s2,recency_pop_1.0,2,1000,361.9170,0.16782,0.16875,0.18000,0.18300
phi_V500_EHIGH_z0.5_p0.5_s2,pop_category,2,1000,278.4880,0.24944,0.27459,0.29200,0.36900
phi_V500_EHIGH_z0.5_p0.5_s2,pop_price,2,1000,277.0580,0.27534,0.29758,0.32700,0.39500
phi_V500_EHIGH_z0.5_p0.5_s2,content_knn_1,2,1000,372.2080,0.00000,0.00033,0.00000,0.00100
phi_V500_EHIGH_z0.5_p0.5_s2,content_knn_3,2,1000,364.5720,0.00169,0.00203,0.00300,0.00400
phi_V500_EHIGH_z0.5_p0.5_s2,content_knn_5,2,1000,363.2340,0.00282,0.00315,0.00400,0.00500
phi_V500_EHIGH_z0.5_p0.5_s2,last_item_nbhd,2,1000,372.8510,0.00000,0.00101,0.00000,0.00300
phi_V500_EHIGH_z0.5_p0.5_s2,pop_scaled_content,2,1000,276.4500,0.27479,0.29351,0.33000,0.38900
phi_V500_EHIGH_z0.5_p0.5_s2,co_purchase,2,1000,301.9540,0.00639,0.00855,0.00700,0.01400
phi_V500_EHIGH_z0.5_p0.5_s2,lambda_hybrid_0.25,2,1000,309.0820,0.20385,0.20452,0.20700,0.20900
phi_V500_EHIGH_z0.5_p0.5_s2,lambda_hybrid_0.5,2,1000,327.6790,0.11176,0.11386,0.11300,0.12000
phi_V500_EHIGH_z0.5_p0.5_s2,lambda_hybrid_0.75,2,1000,345.1010,0.05541,0.05728,0.05800,0.06400
phi_V500_EHIGH_z0.5_p0.5_s2,active_elic2,2,1000,,,,,
phi_V500_EHIGH_z0.5_p0.5_s2,pop_global,3,987,317.1408,0.21173,0.23017,0.26849,0.32624
phi_V500_EHIGH_z0.5_p0.5_s2,recency_pop_0.1,3,987,392.5137,0.10270,0.10366,0.12462,0.12766
phi_V500_EHIGH_z0.5_p0.5_s2,recency_pop_0.5,3,987,391.9220,0.11089,0.11463,0.12361,0.13475
phi_V500_EHIGH_z0.5_p0.5_s2,recency_pop_1.0,3,987,391.8926,0.11331,0.11526,0.12867,0.13475
phi_V500_EHIGH_z0.5_p0.5_s2,pop_category,3,987,318.6049,0.18354,0.20702,0.22087,0.29179
phi_V500_EHIGH_z0.5_p0.5_s2,pop_price,3,987,317.6363,0.19456,0.21467,0.24924,0.31104
phi_V500_EHIGH_z0.5_p0.5_s2,content_knn_1,3,987,394.1277,0.00189,0.00253,0.00304,0.00507
phi_V500_EHIGH_z0.5_p0.5_s2,content_knn_3,3,987,390.1277,0.00083,0.00183,0.00203,0.00507
phi_V500_EHIGH_z0.5_p0.5_s2,content_knn_5,3,987,389.8977,0.00087,0.00191,0.00203,0.00507
phi_V500_EHIGH_z0.5_p0.5_s2,last_item_nbhd,3,987,394.9777,0.00101,0.00230,0.00101,0.00507
phi_V500_EHIGH_z0.5_p0.5_s2,pop_scaled_content,3,987,317.9656,0.19739,0.22158,0.24823,0.32320
phi_V500_EHIGH_z0.5_p0.5_s2,co_purchase,3,987,339.8308,0.00685,0.00849,0.00811,0.01317
phi_V500_EHIGH_z0.5_p0.5_s2,lambda_hybrid_0.25,3,987,347.1712,0.13056,0.13151,0.13576,0.13880
phi_V500_EHIGH_z0.5_p0.5_s2,lambda_hybrid_0.5,3,987,364.7194,0.05722,0.06107,0.06484,0.07700
phi_V500_EHIGH_z0.5_p0.5_s2,lambda_hybrid_0.75,3,987,378.6717,0.02931,0.03097,0.03343,0.03850
phi_V500_EHIGH_z0.5_p0.5_s2,active_elic2,3,987,,,,,
phi_V500_EHIGH_z0.5_p0.5_s2,pop_global,5,943,333.6617,0.15606,0.17852,0.19830,0.26829
phi_V500_EHIGH_z0.5_p0.5_s2,recency_pop_0.1,5,943,377.1930,0.10580,0.11539,0.13680,0.16649
phi_V500_EHIGH_z0.5_p0.5_s2,recency_pop_0.5,5,943,375.4730,0.11397,0.12700,0.14740,0.18770
phi_V500_EHIGH_z0.5_p0.5_s2,recency_pop_1.0,5,943,375.4231,0.11500,0.12786,0.14740,0.18770
phi_V500_EHIGH_z0.5_p0.5_s2,pop_category,5,943,336.4613,0.12254,0.14349,0.14740,0.20997
phi_V500_EHIGH_z0.5_p0.5_s2,pop_price,5,943,334.3595,0.13854,0.15580,0.18240,0.23648
phi_V500_EHIGH_z0.5_p0.5_s2,content_knn_1,5,943,410.0689,0.00046,0.00046,0.00106,0.00106
phi_V500_EHIGH_z0.5_p0.5_s2,content_knn_3,5,943,407.7561,0.00046,0.00046,0.00106,0.00106
phi_V500_EHIGH_z0.5_p0.5_s2,content_knn_5,5,943,409.0721,0.00000,0.00038,0.00000,0.00106
phi_V500_EHIGH_z0.5_p0.5_s2,last_item_nbhd,5,943,411.3584,0.00000,0.00033,0.00000,0.00106
phi_V500_EHIGH_z0.5_p0.5_s2,pop_scaled_content,5,943,335.0615,0.14655,0.16960,0.18982,0.26193
phi_V500_EHIGH_z0.5_p0.5_s2,co_purchase,5,943,355.5493,0.00544,0.00685,0.00636,0.01060
phi_V500_EHIGH_z0.5_p0.5_s2,lambda_hybrid_0.25,5,943,373.2587,0.07317,0.07588,0.07317,0.08165
phi_V500_EHIGH_z0.5_p0.5_s2,lambda_hybrid_0.5,5,943,388.8399,0.01583,0.01881,0.02121,0.03075
phi_V500_EHIGH_z0.5_p0.5_s2,lambda_hybrid_0.75,5,943,400.4486,0.00530,0.00564,0.00530,0.00636
phi_V500_EHIGH_z0.5_p0.5_s2,active_elic2,5,943,,,,,
phi_V500_EHIGH_z0.5_p0.5_s2,pop_global,8,666,332.8408,0.12055,0.14970,0.18018,0.27027
phi_V500_EHIGH_z0.5_p0.5_s2,recency_pop_0.1,8,666,356.5601,0.10770,0.12556,0.16817,0.22222
phi_V500_EHIGH_z0.5_p0.5_s2,recency_pop_0.5,8,666,348.6141,0.10913,0.13330,0.16517,0.23874
phi_V500_EHIGH_z0.5_p0.5_s2,recency_pop_1.0,8,666,348.5435,0.10737,0.13313,0.16216,0.24174
phi_V500_EHIGH_z0.5_p0.5_s2,pop_category,8,666,335.5961,0.10677,0.11827,0.14715,0.18168
phi_V500_EHIGH_z0.5_p0.5_s2,pop_price,8,666,334.2733,0.08727,0.11877,0.14264,0.24174
phi_V500_EHIGH_z0.5_p0.5_s2,content_knn_1,8,666,409.6411,0.00215,0.00215,0.00300,0.00300
phi_V500_EHIGH_z0.5_p0.5_s2,content_knn_3,8,666,408.3468,0.00215,0.00215,0.00300,0.00300
phi_V500_EHIGH_z0.5_p0.5_s2,content_knn_5,8,666,407.1246,0.00150,0.00245,0.00150,0.00450
phi_V500_EHIGH_z0.5_p0.5_s2,last_item_nbhd,8,666,409.0105,0.00150,0.00248,0.00150,0.00450
phi_V500_EHIGH_z0.5_p0.5_s2,pop_scaled_content,8,666,334.1652,0.10492,0.13992,0.15315,0.25976
phi_V500_EHIGH_z0.5_p0.5_s2,co_purchase,8,666,358.3273,0.00695,0.00933,0.00751,0.01502
phi_V500_EHIGH_z0.5_p0.5_s2,lambda_hybrid_0.25,8,666,380.9580,0.03343,0.03396,0.03453,0.03604
phi_V500_EHIGH_z0.5_p0.5_s2,lambda_hybrid_0.5,8,666,395.4805,0.00752,0.00913,0.01201,0.01652
phi_V500_EHIGH_z0.5_p0.5_s2,lambda_hybrid_0.75,8,666,402.9880,0.00300,0.00436,0.00300,0.00751
phi_V500_EHIGH_z0.5_p0.5_s2,active_elic2,8,666,,,,,
phi_V500_EHIGH_z0.5_p0_s0,pop_global,0,1000,6.5470,0.73937,0.76421,0.86900,0.94600
phi_V500_EHIGH_z0.5_p0_s0,recency_pop_0.1,0,1000,187.1220,0.06773,0.07117,0.07900,0.09000
phi_V500_EHIGH_z0.5_p0_s0,recency_pop_0.5,0,1000,184.2580,0.14322,0.14357,0.22600,0.22700
phi_V500_EHIGH_z0.5_p0_s0,recency_pop_1.0,0,1000,184.1800,0.14873,0.14908,0.22600,0.22700
phi_V500_EHIGH_z0.5_p0_s0,pop_category,0,1000,7.0370,0.73357,0.74824,0.85400,0.89700
phi_V500_EHIGH_z0.5_p0_s0,pop_price,0,1000,7.0310,0.74132,0.75667,0.87200,0.92000
phi_V500_EHIGH_z0.5_p0_s0,content_knn_1,0,1000,,,,,
phi_V500_EHIGH_z0.5_p0_s0,content_knn_3,0,1000,,,,,
phi_V500_EHIGH_z0.5_p0_s0,content_knn_5,0,1000,,,,,
phi_V500_EHIGH_z0.5_p0_s0,last_item_nbhd,0,1000,,,,,
phi_V500_EHIGH_z0.5_p0_s0,pop_scaled_content,0,1000,,,,,
phi_V500_EHIGH_z0.5_p0_s0,co_purchase,0,1000,,,,,
phi_V500_EHIGH_z0.5_p0_s0,lambda_hybrid_0.25,0,1000,6.5470,0.73937,0.76421,0.86900,0.94600
phi_V500_EHIGH_z0.5_p0_s0,lambda_hybrid_0.5,0,1000,6.5470,0.73937,0.76421,0.86900,0.94600
phi_V500_EHIGH_z0.5_p0_s0,lambda_hybrid_0.75,0,1000,6.5470,0.73937,0.76421,0.86900,0.94600
phi_V500_EHIGH_z0.5_p0_s0,active_elic2,0,1000,7.0370,0.73357,0.74824,0.85400,0.89700
phi_V500_EHIGH_z0.5_p0_s0,pop_global,1,1000,192.4470,0.41776,0.43446,0.50400,0.55500
phi_V500_EHIGH_z0.5_p0_s0,recency_pop_0.1,1,1000,289.2950,0.12217,0.14868,0.15600,0.23900
phi_V500_EHIGH_z0.5_p0_s0,recency_pop_0.5,1,1000,287.3760,0.26378,0.26602,0.32200,0.32900
phi_V500_EHIGH_z0.5_p0_s0,recency_pop_1.0,1,1000,287.3600,0.26935,0.27124,0.32300,0.32900
phi_V500_EHIGH_z0.5_p0_s0,pop_category,1,1000,194.1490,0.41019,0.41829,0.48600,0.51000
phi_V500_EHIGH_z0.5_p0_s0,pop_price,1,1000,193.1450,0.42038,0.43515,0.50700,0.55500
phi_V500_EHIGH_z0.5_p0_s0,content_knn_1,1,1000,321.0120,0.00000,0.00896,0.00000,0.02700
phi_V500_EHIGH_z0.5_p0_s0,content_knn_3,1,1000,319.8120,0.00000,0.00564,0.00000,0.01900
phi_V500_EHIGH_z0.5_p0_s0,content_knn_5,1,1000,322.7730,0.00658,0.00689,0.01700,0.01800
phi_V500_EHIGH_z0.5_p0_s0,last_item_nbhd,1,1000,325.7550,0.00000,0.00601,0.00000,0.01800
phi_V500_EHIGH_z0.5_p0_s0,pop_scaled_content,1,1000,226.4410,0.37638,0.38742,0.45000,0.48400
phi_V500_EHIGH_z0.5_p0_s0,co_purchase,1,1000,223.0040,0.01331,0.01854,0.02100,0.03700
phi_V500_EHIGH_z0.5_p0_s0,lambda_hybrid_0.25,1,1000,220.5730,0.39980,0.40106,0.45900,0.46300
phi_V500_EHIGH_z0.5_p0_s0,lambda_hybrid_0.5,1,1000,229.1220,0.32740,0.33470,0.33900,0.36000
phi_V500_EHIGH_z0.5_p0_s0,lambda_hybrid_0.75,1,1000,249.9610,0.06566,0.06698,0.10000,0.10400
phi_V500_EHIGH_z0.5_p0_s0,active_elic2,1,1000,,,,,
phi_V500_EHIGH_z0.5_p0_s0,pop_global,2,1000,255.5680,0.32432,0.34071,0.38700,0.43600
phi_V500_EHIGH_z0.5_p0_s0,recency_pop_0.1,2,1000,348.4150,0.14669,0.15224,0.18900,0.20600
phi_V500_EHIGH_z0.5_p0_s0,recency_pop_0.5,2,1000,348.0260,0.19022,0.19226,0.20500,0.21100
phi_V500_EHIGH_z0.5_p0_s0,recency_pop_1.0,2,1000,348.0120,0.19323,0.19422,0.20800,0.21100
phi_V500_EHIGH_z0.5_p0_s0,pop_category,2,1000,256.7300,0.31777,0.32595,0.37300,0.39800
phi_V500_EHIGH_z0.5_p0_s0,pop_price,2,1000,256.3830,0.32226,0.33828,0.37900,0.43100
phi_V500_EHIGH_z0.5_p0_s0,content_knn_1,2,1000,356.2040,0.00000,0.00273,0.00000,0.00900
phi_V500_EHIGH_z0.5_p0_s0,content_knn_3,2,1000,354.2860,0.00000,0.00091,0.00000,0.00300
phi_V500_EHIGH_z0.5_p0_s0,content_knn_5,2,1000,356.5630,0.00089,0.00150,0.00200,0.00400
phi_V500_EHIGH_z0.5_p0_s0,last_item_nbhd,2,1000,358.4170,0.00050,0.00113,0.00100,0.00300
phi_V500_EHIGH_z0.5_p0_s0,pop_scaled_content,2,1000,267.3170,0.31864,0.32791,0.37300,0.40100
phi_V500_EHIGH_z0.5_p0_s0,co_purchase,2,1000,282.2730,0.00713,0.00749,0.00800,0.00900
phi_V500_EHIGH_z0.5_p0_s0,lambda_hybrid_0.25,2,1000,284.9000,0.30266,0.30433,0.33700,0.34200
phi_V500_EHIGH_z0.5_p0_s0,lambda_hybrid_0.5,2,1000,292.8370,0.25837,0.25872,0.27000,0.27100
phi_V500_EHIGH_z0.5_p0_s0,lambda_hybrid_0.75,2,1000,307.3660,0.03449,0.04013,0.04800,0.06500
phi_V500_EHIGH_z0.5_p0_s0,active_elic2,2,1000,,,,,
phi_V500_EHIGH_z0.5_p0_s0,pop_global,3,986,285.6755,0.25702,0.27325,0.31339,0.36207
phi_V500_EHIGH_z0.5_p0_s0,recency_pop_0.1,3,986,368.3367,0.12758,0.13087,0.15619,0.16633
phi_V500_EHIGH_z0.5_p0_s0,recency_pop_0.5,3,986,368.1278,0.14331,0.14626,0.16531,0.17444
phi_V500_EHIGH_z0.5_p0_s0,recency_pop_1.0,3,986,368.1126,0.14476,0.14773,0.16633,0.17546
phi_V500_EHIGH_z0.5_p0_s0,pop_category,3,986,286.5304,0.25336,0.26273,0.30527,0.33469
phi_V500_EHIGH_z0.5_p0_s0,pop_price,3,986,286.4341,0.24333,0.26615,0.28499,0.35700
phi_V500_EHIGH_z0.5_p0_s0,content_knn_1,3,986,368.6978,0.00175,0.00521,0.00406,0.01521
phi_V500_EHIGH_z0.5_p0_s0,content_knn_3,3,986,366.3377,0.00000,0.00280,0.00000,0.00913
phi_V500_EHIGH_z0.5_p0_s0,content_knn_5,3,986,367.9128,0.00182,0.00282,0.00406,0.00710
phi_V500_EHIGH_z0.5_p0_s0,last_item_nbhd,3,986,370.9331,0.00039,0.00237,0.00101,0.00710
phi_V500_EHIGH_z0.5_p0_s0,pop_scaled_content,3,986,294.1400,0.25421,0.26065,0.31034,0.33063
phi_V500_EHIGH_z0.5_p0_s0,co_purchase,3,986,311.3093,0.00712,0.00772,0.00913,0.01116
phi_V500_EHIGH_z0.5_p0_s0,lambda_hybrid_0.25,3,986,317.1663,0.22775,0.23103,0.25355,0.26369
phi_V500_EHIGH_z0.5_p0_s0,lambda_hybrid_0.5,3,986,325.9361,0.17997,0.18286,0.18661,0.19574
phi_V500_EHIGH_z0.5_p0_s0,lambda_hybrid_0.75,3,986,338.6339,0.03307,0.03680,0.04361,0.05477
phi_V500_EHIGH_z0.5_p0_s0,active_elic2,3,986,,,,,
phi_V500_EHIGH_z0.5_p0_s0,pop_global,5,929,321.8095,0.17162,0.18800,0.23251,0.28418
phi_V500_EHIGH_z0.5_p0_s0,recency_pop_0.1,5,929,370.5759,0.10581,0.11230,0.14209,0.16254
phi_V500_EHIGH_z0.5_p0_s0,recency_pop_0.5,5,929,369.0850,0.11663,0.12733,0.15931,0.19268
phi_V500_EHIGH_z0.5_p0_s0,recency_pop_1.0,5,929,369.0893,0.11651,0.12758,0.15931,0.19376
phi_V500_EHIGH_z0.5_p0_s0,pop_category,5,929,322.4413,0.15694,0.17402,0.19914,0.25188
phi_V500_EHIGH_z0.5_p0_s0,pop_price,5,929,322.5759,0.14643,0.17587,0.18622,0.27664
phi_V500_EHIGH_z0.5_p0_s0,content_knn_1,5,929,388.6781,0.00114,0.00554,0.00215,0.01615
phi_V500_EHIGH_z0.5_p0_s0,content_knn_3,5,929,386.2250,0.00000,0.00233,0.00000,0.00753
phi_V500_EHIGH_z0.5_p0_s0,content_knn_5,5,929,385.6114,0.00000,0.00274,0.00000,0.00861
phi_V500_EHIGH_z0.5_p0_s0,last_item_nbhd,5,929,389.2680,0.00042,0.00279,0.00108,0.00861
phi_V500_EHIGH_z0.5_p0_s0,pop_scaled_content,5,929,324.7363,0.16172,0.17736,0.21636,0.26480
phi_V500_EHIGH_z0.5_p0_s0,co_purchase,5,929,345.1033,0.00500,0.00718,0.00646,0.01292
phi_V500_EHIGH_z0.5_p0_s0,lambda_hybrid_0.25,5,929,353.6028,0.12939,0.13154,0.14962,0.15608
phi_V500_EHIGH_z0.5_p0_s0,lambda_hybrid_0.5,5,929,364.5813,0.10020,0.10404,0.10657,0.11841
phi_V500_EHIGH_z0.5_p0_s0,lambda_hybrid_0.75,5,929,374.2368,0.01653,0.02110,0.02153,0.03552
phi_V500_EHIGH_z0.5_p0_s0,active_elic2,5,929,,,,,
phi_V500_EHIGH_z0.5_p0_s0,pop_global,8,655,302.0931,0.15874,0.18771,0.21527,0.30687
phi_V500_EHIGH_z0.5_p0_s0,recency_pop_0.1,8,655,320.1786,0.14835,0.17578,0.19847,0.28550
phi_V500_EHIGH_z0.5_p0_s0,recency_pop_0.5,8,655,316.2000,0.15808,0.18222,0.21221,0.28855
phi_V500_EHIGH_z0.5_p0_s0,recency_pop_1.0,8,655,316.0046,0.15649,0.18059,0.21221,0.28855
phi_V500_EHIGH_z0.5_p0_s0,pop_category,8,655,303.2916,0.14846,0.18232,0.18931,0.29466
phi_V500_EHIGH_z0.5_p0_s0,pop_price,8,655,303.2153,0.12971,0.16001,0.17710,0.26870
phi_V500_EHIGH_z0.5_p0_s0,content_knn_1,8,655,380.8489,0.00000,0.00451,0.00000,0.01374
phi_V500_EHIGH_z0.5_p0_s0,content_knn_3,8,655,377.6809,0.00000,0.00387,0.00000,0.01221
phi_V500_EHIGH_z0.5_p0_s0,content_knn_5,8,655,377.1817,0.00000,0.00468,0.00000,0.01527
phi_V500_EHIGH_z0.5_p0_s0,last_item_nbhd,8,655,380.0641,0.00212,0.00394,0.00305,0.00916
phi_V500_EHIGH_z0.5_p0_s0,pop_scaled_content,8,655,304.4275,0.15401,0.17485,0.21985,0.28397
phi_V500_EHIGH_z0.5_p0_s0,co_purchase,8,655,336.6076,0.00554,0.00653,0.00611,0.00916
phi_V500_EHIGH_z0.5_p0_s0,lambda_hybrid_0.25,8,655,347.3191,0.10776,0.11140,0.12824,0.13893
phi_V500_EHIGH_z0.5_p0_s0,lambda_hybrid_0.5,8,655,360.8748,0.05313,0.05855,0.05954,0.07634
phi_V500_EHIGH_z0.5_p0_s0,lambda_hybrid_0.75,8,655,370.0718,0.00891,0.01267,0.01374,0.02595
phi_V500_EHIGH_z0.5_p0_s0,active_elic2,8,655,,,,,
phi_V500_EHIGH_z0.5_p0_s1,pop_global,0,1000,4.8960,0.77263,0.79526,0.87700,0.94600
phi_V500_EHIGH_z0.5_p0_s1,recency_pop_0.1,0,1000,250.5840,0.05385,0.06750,0.08100,0.12200
phi_V500_EHIGH_z0.5_p0_s1,recency_pop_0.5,0,1000,250.2130,0.09483,0.09699,0.12200,0.12900
phi_V500_EHIGH_z0.5_p0_s1,recency_pop_1.0,0,1000,250.1200,0.10111,0.10347,0.12200,0.12900
phi_V500_EHIGH_z0.5_p0_s1,pop_category,0,1000,6.2480,0.74165,0.77745,0.81100,0.92100
phi_V500_EHIGH_z0.5_p0_s1,pop_price,0,1000,5.9300,0.72549,0.75592,0.82500,0.92100
phi_V500_EHIGH_z0.5_p0_s1,content_knn_1,0,1000,,,,,
phi_V500_EHIGH_z0.5_p0_s1,content_knn_3,0,1000,,,,,
phi_V500_EHIGH_z0.5_p0_s1,content_knn_5,0,1000,,,,,
phi_V500_EHIGH_z0.5_p0_s1,last_item_nbhd,0,1000,,,,,
phi_V500_EHIGH_z0.5_p0_s1,pop_scaled_content,0,1000,,,,,
phi_V500_EHIGH_z0.5_p0_s1,co_purchase,0,1000,,,,,
phi_V500_EHIGH_z0.5_p0_s1,lambda_hybrid_0.25,0,1000,4.8960,0.77263,0.79526,0.87700,0.94600
phi_V500_EHIGH_z0.5_p0_s1,lambda_hybrid_0.5,0,1000,4.8960,0.77263,0.79526,0.87700,0.94600
phi_V500_EHIGH_z0.5_p0_s1,lambda_hybrid_0.75,0,1000,4.8960,0.77263,0.79526,0.87700,0.94600
